name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
houston,2024-08-15,35,27.8,30.7,40.9,32.3,36.1,24.3,70.1,0,0,0,,0,0,35.3,24.6,178.9,1014.9,35.9,16,117,10.3,8,75,2024-08-15T06:49:35,2024-08-15T20:01:45,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-16,37,27.8,31.2,41.1,32.3,36.1,23.7,66.9,0,0,0,,0,0,44.6,28.4,180.9,1015.1,32.7,16,183.8,15.8,9,75,2024-08-16T06:50:09,2024-08-16T20:00:45,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-17,36.1,27.8,31.1,42,32.4,36.1,23.8,67.1,0,0,0,,0,0,29.5,22.9,164.7,1014.9,41.7,16,151.1,13,9,75,2024-08-17T06:50:43,2024-08-17T19:59:45,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-18,37,27.9,31.7,41.2,32.6,37.1,23.9,65.6,0,0,0,,0,0,29.5,24.2,189.7,1014.9,46.7,16,89.4,7.8,5,75,2024-08-18T06:51:17,2024-08-18T19:58:43,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-19,36.2,27.9,31.5,40.2,32,36,23.2,63.9,0,0,0,,0,0,27.7,17.9,243.8,1015.4,28.3,16,124.5,10.6,9,75,2024-08-19T06:51:51,2024-08-19T19:57:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-20,38.4,27.9,32,42.1,32.6,36.5,23.1,63.3,0,0,0,,0,0,35.3,17.7,266,1015.4,26.2,16,102.6,8.8,5,60,2024-08-20T06:52:25,2024-08-20T19:56:38,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-21,36.2,28.9,31.9,43.7,33.5,37.6,23.9,64.4,0,0,0,,0,0,37.1,28.4,137.6,1015.1,38.8,15.9,110.6,9.6,8,100,2024-08-21T06:52:59,2024-08-21T19:55:34,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-22,36.2,29,31.7,43.5,34.4,37.7,24.3,65.9,0,0,0,,0,0,35.3,26.6,135.6,1015.1,72.6,15.9,50.7,4.4,8,100,2024-08-22T06:53:32,2024-08-22T19:54:30,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-23,34.2,28.1,30.6,37.7,32.7,35,23.2,65.9,0,0,0,,0,0,38.9,27.1,164.5,1016.6,49.5,15.9,97.4,8.3,7,100,2024-08-23T06:54:06,2024-08-23T19:53:25,0.64,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-24,34.2,27.8,30.2,37.3,30.4,33.3,21.7,61.4,0,0,0,,0,0,46.8,34.1,119.4,1017.6,44.9,15.9,77.8,6.7,9,30,2024-08-24T06:54:39,2024-08-24T19:52:19,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-25,35.7,26.9,30.3,37.1,29.1,32.7,20.8,58.6,0,0,0,,0,0,38.9,26.8,112,1017.9,38.6,15.9,104.6,8.9,6,60,2024-08-25T06:55:12,2024-08-25T19:51:12,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-26,31.1,23.3,27.3,33.9,23.3,29.2,22.6,76.4,2.147,100,20.83,rain,0,0,33.5,20.6,110.1,1018.4,27,14.9,49.8,4.5,4,30,2024-08-26T06:55:45,2024-08-26T19:50:05,0.75,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-27,30.2,26.1,27.9,36.5,26.1,31.1,24.2,80.8,0.025,100,4.17,rain,0,0,40.7,20.3,101.5,1017.6,24.8,15.3,37.3,3.3,5,60,2024-08-27T06:56:18,2024-08-27T19:48:57,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-28,32.2,25.1,28.3,37,25.1,31.2,23.6,76.8,0,0,0,,0,0,42.5,29.3,110.6,1016.7,28,16,12.2,1,2,75,2024-08-28T06:56:50,2024-08-28T19:47:49,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-29,30.1,23.1,27.1,35.2,23.1,29.8,23.9,82.9,7.494,100,37.5,rain,0,0,72.2,31.6,107.6,1015.6,41.9,15.3,20.6,1.8,2,30,2024-08-29T06:57:23,2024-08-29T19:46:40,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-08-30,29.2,24.1,25.9,33,24.1,27.1,23.6,88,0.316,100,29.17,rain,0,0,31.8,18.5,64.6,1014.2,83.2,13,0,0,0,10,2024-08-30T06:57:55,2024-08-30T19:45:30,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-08-31,31,24.2,26.8,35.6,24.2,28.7,23.8,84.5,0.426,100,29.17,rain,0,0,32,23.5,54,1012.8,87,14.6,9.5,0.9,2,30,2024-08-31T06:58:28,2024-08-31T19:44:20,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-01,30.3,25.1,27.1,35.5,25.1,29.4,24.5,86.2,0.636,100,29.17,rain,0,0,37.1,23.3,62.2,1012,86.9,14.2,46.9,4.1,5,30,2024-09-01T06:59:00,2024-09-01T19:43:10,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-02,30.1,24.2,27.1,33.5,24.2,29.2,23.6,81.8,0.141,100,16.67,rain,0,0,40.7,31.1,87.9,1012.9,77.5,15.9,1.5,0.1,0,30,2024-09-02T06:59:32,2024-09-02T19:41:59,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-03,30.1,25.2,27.8,34.3,25.2,30.3,23.4,77.8,0,0,0,,0,0,33.5,21.6,102,1013.6,23.1,16,9.7,0.9,1,30,2024-09-03T07:00:04,2024-09-03T19:40:48,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-04,30.2,24.2,27.2,35.4,24.2,29.5,23.9,82.9,1.742,100,33.33,rain,0,0,38,25,67.2,1014.5,74.4,15.1,2.6,0.2,1,30,2024-09-04T07:00:36,2024-09-04T19:39:36,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-05,28.2,25.1,26,32.2,25.1,27,24.1,89.6,0.432,100,25,rain,0,0,42.1,27.8,46.9,1013.5,95.9,15.1,0,0,0,10,2024-09-05T07:01:08,2024-09-05T19:38:24,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-06,27.2,23.1,24.7,30.5,23.1,24.8,23.5,92.8,0.785,100,45.83,rain,0,0,51.2,30.1,12.6,1012.4,94.7,11,0,0,0,10,2024-09-06T07:01:40,2024-09-06T19:37:11,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-07,29.4,21.1,25.2,30.6,21.1,25.6,18.9,69.9,0,0,0,,0,0,54.2,35.7,22.7,1013,55.8,16,43.8,3.8,5,10,2024-09-07T07:02:12,2024-09-07T19:35:58,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-08,29.2,21.1,25.1,29.1,21.1,25.1,14.4,52.2,0,0,0,,0,0,45.7,32.8,46.2,1014.8,45.9,16,71.2,6.2,5,10,2024-09-08T07:02:43,2024-09-08T19:34:45,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-09,30.3,21,25.7,30.7,21,25.9,13.6,47.2,0,0,0,,0,0,40.7,27.2,56.5,1015.4,69.1,16,43,3.8,4,10,2024-09-09T07:03:15,2024-09-09T19:33:32,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-10,27.9,23.1,25.3,31.1,23.1,26,20.2,74.4,0.211,100,16.67,rain,0,0,38.9,28.9,68.1,1011.5,95,15.5,0,0,0,10,2024-09-10T07:03:47,2024-09-10T19:32:18,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-11,28.2,24.1,25,31.5,24.1,25.2,23.4,91.1,0.349,100,29.17,rain,0,0,41.8,33.3,17.5,1007.7,88,12.9,9.3,0.9,1,10,2024-09-11T07:04:18,2024-09-11T19:31:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-12,29.3,22,25.5,31.1,22,26.3,21.3,79.2,0,0,0,,0,0,35.3,24.7,338.4,1008.2,57.2,16,25.9,2.3,4,10,2024-09-12T07:04:50,2024-09-12T19:29:50,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-13,34.2,22.9,28,37.6,22.9,30.1,21.5,70.1,0,0,0,,0,0,22.3,20,202.3,1011,37.1,16,30.1,2.5,3,60,2024-09-13T07:05:22,2024-09-13T19:28:36,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-14,35,26,29.3,37.8,26,31.8,23.4,74,0,0,0,,0,0,29.5,18.3,210.7,1011.6,56.3,14.6,83.1,7.1,7,30,2024-09-14T07:05:53,2024-09-14T19:27:22,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-15,34,26,28.6,35.4,26,31,23,74.2,0,0,0,,0,0,27.7,15.9,219.2,1011.7,33.1,16,55.7,4.7,7,30,2024-09-15T07:06:25,2024-09-15T19:26:07,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-16,34.9,25.9,29.2,37.2,25.9,31.8,22.9,71.4,0,0,0,,0,0,27.7,18.1,129.4,1012.2,62.7,16,113.1,9.7,7,60,2024-09-16T07:06:57,2024-09-16T19:24:52,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-17,35.1,24.2,29,36.4,24.2,30.7,21.2,65.5,0,0,0,,0,0,27.7,19.2,95.1,1012.2,67.6,16,97.9,8.5,6,30,2024-09-17T07:07:29,2024-09-17T19:23:38,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-18,35,25.9,29.3,37.1,25.9,32.5,23.3,72.5,0,0,0,,0,0,31.7,23.4,145.9,1011.3,68.4,15.6,41.9,3.7,2,30,2024-09-18T07:08:01,2024-09-18T19:22:23,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-19,35.9,25.9,29.7,38.9,25.9,33.5,23.5,72.2,0,0,0,,0,0,33.5,21.5,156,1011.6,52.1,16,81.7,7.1,5,30,2024-09-19T07:08:33,2024-09-19T19:21:09,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-20,35.1,25.9,29.7,37.9,25.9,32.8,22.7,69.3,0,0,0,,0,0,31.7,20.5,160.7,1011.2,28.9,16,55,4.9,4,30,2024-09-20T07:09:05,2024-09-20T19:19:54,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-21,33.1,25.9,28.9,37.1,25.9,31.8,23.1,72.7,0,0,0,,0,0,33.5,28.3,141.7,1011.6,51.2,16,48.3,4.2,3,30,2024-09-21T07:09:37,2024-09-21T19:18:39,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-22,33.1,25,28.6,36,25,31,22.6,71.1,0,0,0,,0,0,40.7,27.9,143,1011.7,39.6,16,69.9,6.1,6,30,2024-09-22T07:10:09,2024-09-22T19:17:25,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-23,33,25.8,28.1,36.2,25.8,30.3,22.5,72.7,0,0,0,,0,0,40.5,22.6,137.4,1012,53.5,15.9,92.9,8.1,6,30,2024-09-23T07:10:41,2024-09-23T19:16:10,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-24,33,25.9,28.3,36.3,25.9,31,23.2,74.9,0.433,100,16.67,rain,0,0,35.3,24.1,141.4,1011.3,66.5,15.9,83.8,7.3,5,60,2024-09-24T07:11:14,2024-09-24T19:14:56,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-25,32.1,25,27.8,35.1,25,29.8,23,76.7,0.698,100,12.5,rain,0,0,44.6,30.1,326.3,1009.7,57,16,77.2,6.6,7,60,2024-09-25T07:11:47,2024-09-25T19:13:42,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-26,29.3,22.1,25.8,28.6,22.1,25.7,15.8,56.8,0,0,0,,0,0,41.8,25,21.8,1009.6,40.2,16,122.3,10.5,8,10,2024-09-26T07:12:20,2024-09-26T19:12:28,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-27,31.2,21.7,26.6,29.8,21.7,26,12.5,43.4,0,0,0,,0,0,34.1,21.5,325.5,1009,25.2,16,123.7,10.7,9,10,2024-09-27T07:12:53,2024-09-27T19:11:14,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-28,32.2,22.6,27.7,30.9,22.6,27.2,12.3,39.7,0,0,0,,0,0,31.7,20.2,326,1011.2,13.5,16,134.8,11.6,9,10,2024-09-28T07:13:26,2024-09-28T19:10:01,0.86,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-09-29,33.1,21.7,27.6,31.3,21.7,27.1,11.7,38.7,0,0,0,,0,0,29.5,16.2,347.7,1012.2,18.7,16,134.3,11.5,9,10,2024-09-29T07:13:59,2024-09-29T19:08:48,0.9,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-09-30,33.9,23.7,27.8,33.6,23.7,27.9,16.8,52.5,0,0,0,,0,0,35.3,24.3,217.9,1013,34.4,16,124.3,10.6,9,10,2024-09-30T07:14:33,2024-09-30T19:07:35,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-01,33.3,23.8,28.3,32.5,23.8,28.2,17.7,56.4,0,0,0,,0,0,38,22.3,19.4,1015.7,38.1,16,113.7,9.8,8,10,2024-10-01T07:15:07,2024-10-01T19:06:22,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-02,32.1,23.9,27.8,31.8,23.9,27.9,17.6,55.8,0,0,0,,0,0,33.5,26.1,80.3,1014.6,27.3,16,130.3,11.3,8,10,2024-10-02T07:15:41,2024-10-02T19:05:10,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-03,32.2,23.8,27.4,31,23.8,27.4,17.8,58.8,0,0,0,,0,0,35,24.8,97.7,1012.7,37.7,16,127.6,10.9,8,10,2024-10-03T07:16:16,2024-10-03T19:03:58,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-04,31.2,23.1,26.9,34.8,23.1,28.5,21.4,72.3,0,0,0,,0,0,42.5,28.5,84.2,1015.2,59.3,16,97.2,8.6,6,30,2024-10-04T07:16:50,2024-10-04T19:02:47,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-05,28.2,23.2,26.2,30.4,23.2,27.1,22,78.6,0,0,0,,0,0,37.1,22.4,73.7,1015.8,82.2,15.5,56.3,4.9,2,30,2024-10-05T07:17:25,2024-10-05T19:01:36,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-06,32.2,24,28,32.2,24,28.4,19.1,61.3,0,0,0,,0,0,37.1,25.3,51,1014.9,51.7,16,120.2,10.2,9,10,2024-10-06T07:18:01,2024-10-06T19:00:25,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-07,31.3,23.1,28,30.4,23.1,27.8,15.5,48.3,0,0,0,,0,0,43.4,25.1,41.4,1014.3,33.6,16,130.8,11.2,8,10,2024-10-07T07:18:36,2024-10-07T18:59:15,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-08,29.4,22,25.8,28.2,22,25.5,10.6,40.9,0,0,0,,0,0,41.5,22,37.8,1013.5,36.8,16,135.9,11.6,8,10,2024-10-08T07:19:12,2024-10-08T18:58:06,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-09,30.3,18.8,24.4,28.6,18.8,23.9,8.2,37.5,0,0,0,,0,0,29.5,20.6,34.1,1015,30.1,16,136.2,11.8,8,10,2024-10-09T07:19:49,2024-10-09T18:56:57,0.24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-10,31.2,21.6,25.8,29.2,21.6,25.2,8.7,36.8,0,0,0,,0,0,29.5,16.7,68.2,1017.5,25.7,16,149,12.9,8,10,2024-10-10T07:20:25,2024-10-10T18:55:48,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-11,32,20.7,25.8,30.4,20.7,25.3,13.5,50,0,0,0,,0,0,27.7,22.8,134.5,1020.2,35.8,16,141.1,12.2,8,10,2024-10-11T07:21:02,2024-10-11T18:54:41,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-12,31.1,21.5,25.3,30.5,21.5,25.3,17.5,64.7,0,0,0,,0,0,35.3,27.7,187.5,1019.5,26.8,16,143.9,12.3,8,10,2024-10-12T07:21:39,2024-10-12T18:53:34,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-13,32.2,21.9,26.2,32.6,21.9,26.5,18.8,66.6,0,0,0,,0,0,33.5,22,210.9,1018.2,9.5,16,136.4,11.8,8,10,2024-10-13T07:22:17,2024-10-13T18:52:27,0.37,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-14,35.2,21.9,27.6,33.4,21.9,27.1,17.2,61.8,0,0,0,,0,0,35.3,26.8,277.8,1018,2.8,15.7,120.4,10.4,7,10,2024-10-14T07:22:55,2024-10-14T18:51:22,0.41,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-15,35.1,20.8,27.2,33.3,20.8,26.9,15.5,53.7,0,0,0,,0,0,24.1,14.6,63.7,1015.8,6.1,16,140,12.3,8,30,2024-10-15T07:23:34,2024-10-15T18:50:17,0.44,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-10-16,25,15.3,19.2,25,15.3,19.2,4.2,39,0,0,0,,0,0,55.8,41.3,68.3,1023.1,72.5,16,91.3,7.8,6,30,2024-10-16T07:24:12,2024-10-16T18:49:12,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-17,22.2,11.1,16.8,22.2,11.1,16.8,3.1,41.4,0,0,0,,0,0,33.5,24.9,93.4,1023.6,11.8,16,141.3,12.2,8,10,2024-10-17T07:24:52,2024-10-17T18:48:09,0.5,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-18,24.3,15,20,24.3,15,20,12.1,60.6,0,0,0,,0,0,47.5,34.1,102.1,1022.9,35.4,16,110.6,9.5,8,10,2024-10-18T07:25:31,2024-10-18T18:47:06,0.54,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-19,27.1,16.2,21.5,27.2,16.2,21.5,14.3,65,0,0,0,,0,0,39.8,24,103.7,1024.9,29.7,16,79.3,7,8,10,2024-10-19T07:26:11,2024-10-19T18:46:05,0.57,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-10-20,27.2,17.1,22.4,26.8,17.1,22.3,13.9,61.6,0,0,0,,0,0,34.2,21.5,93.5,1024.8,7.7,16,129.9,11.1,8,10,2024-10-20T07:26:52,2024-10-20T18:45:04,0.61,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-10-21,28.1,17.9,22.3,28.1,17.9,22.4,15.6,67.1,0,0,0,,0,0,29.5,21.3,104.6,1021.5,12.3,15.9,138,11.9,8,10,2024-10-21T07:27:33,2024-10-21T18:44:04,0.64,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-22,29.1,19.6,23.1,29.4,19.6,23.2,17.7,73.8,0,0,0,,0,0,29.5,23.2,132.9,1019.9,49.8,15.6,102.1,8.8,7,10,2024-10-22T07:28:14,2024-10-22T18:43:05,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-10-23,30.2,20.7,24.7,30.2,20.7,24.8,18.5,71.5,0,0,0,,0,0,29.5,19.6,140.3,1019.6,40.3,15.4,128.8,11.1,8,10,2024-10-23T07:28:56,2024-10-23T18:42:07,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-10-24,30,20.5,24,29.5,20.5,24,17.4,69.8,0,0,0,,0,0,38.9,28.6,155.1,1017.3,38.5,16,127.4,11,8,10,2024-10-24T07:29:38,2024-10-24T18:41:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-25,31,21.6,25.2,31.1,21.6,25.7,19.6,73.5,0,0,0,,0,0,37.1,26.9,149.9,1019,53.7,15.9,118.9,10.2,7,30,2024-10-25T07:30:21,2024-10-25T18:40:14,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-26,31.1,21.9,25.4,31.5,21.9,25.8,20.4,77.3,0,0,0,,0,0,33.5,26,140.9,1022.7,19.1,14.4,125.1,10.8,8,30,2024-10-26T07:31:04,2024-10-26T18:39:19,0.81,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-27,30.2,21.7,24.9,29.8,21.7,24.8,17.5,67.6,0,0,0,,0,0,29.5,24.2,130.5,1021.7,17.9,16,120.5,10.4,7,10,2024-10-27T07:31:47,2024-10-27T18:38:26,0.84,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-28,29.2,20.9,24.8,30.4,20.9,25.2,20.2,77.7,0,0,0,,0,0,48.2,29.3,138.1,1019.1,46.8,14.3,89.7,7.7,7,30,2024-10-28T07:32:31,2024-10-28T18:37:33,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-10-29,29.2,22.9,25.5,29.7,22.9,25.8,19.7,71.9,0,0,0,,0,0,54.9,38.2,135.3,1016.8,54.6,12.7,101,8.8,7,10,2024-10-29T07:33:15,2024-10-29T18:36:42,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
